tree,method,total_m3,trunk_m3,branch_m3,std_m3,dbh_m,height_m,taper_cm_per_m,trunk_len_m,branch_len_m,branch_filter,n_cylinders,mode,pd1_m,pd2min_m,pd2max_m,mincylrad_m,simp_maxorder,simp_smallradii,simp_replaceiterations,adqsm_variant,radius_threshold_mm,seg_min_mm,seg_max_mm,seg_k_pct,calmethod
IND01_054,AdTree calibrated r20mm (AdQSM 06) [calref=min5mm]_seg100-200-k50,1.518806,1.126399,0.392407,,0.345592,23.953450,0.771773,22.096224,127.419097,none,1519,,,,,,,,,06,20.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r20mm (AdQSM 06) [calref=min5mm] (>=10cm only)_seg100-200-k50,1.311773,1.120178,0.191595,,0.345592,23.953450,0.771773,21.254147,10.349555,10cm,307,,,,,,,,,06,20.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r20mm (AdQSM 06) [calmethod=regression-perorder]_seg100-200-k50,1.574985,1.126399,0.448586,,0.345592,23.953450,0.771773,22.096224,127.419097,none,1519,,,,,,,,,06,20.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r20mm (AdQSM 06) [calmethod=regression-perorder] (>=10cm only)_seg100-200-k50,1.206179,1.120178,0.086001,,0.345592,23.953450,0.771773,21.254147,8.630235,10cm,292,,,,,,,,,06,20.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r5mm (AdQSM 07) [calref=min5mm]_seg100-200-k50,1.684261,1.203398,0.480862,,0.356353,24.385412,0.795802,23.919028,798.100486,none,10479,,,,,,,,,07,5.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r5mm (AdQSM 07) [calref=min5mm] (>=10cm only)_seg100-200-k50,1.400444,1.187846,0.212598,,0.356353,24.385412,0.795802,21.051713,11.444766,10cm,317,,,,,,,,,07,5.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r5mm (AdQSM 07) [calmethod=regression-perorder]_seg100-200-k50,2.033643,1.203398,0.830245,,0.356353,24.385412,0.795802,23.919028,798.100486,none,10479,,,,,,,,,07,5.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r5mm (AdQSM 07) [calmethod=regression-perorder] (>=10cm only)_seg100-200-k50,1.285983,1.187846,0.098137,,0.356353,24.385412,0.795802,21.051713,9.457810,10cm,299,,,,,,,,,07,5.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r10mm (AdQSM 07) [calref=min5mm]_seg100-200-k50,1.661655,1.201410,0.460245,,0.356353,24.080779,0.795802,23.294518,335.460155,none,4079,,,,,,,,,07,10.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r10mm (AdQSM 07) [calref=min5mm] (>=10cm only)_seg100-200-k50,1.400444,1.187846,0.212598,,0.356353,24.080779,0.795802,21.051713,11.444766,10cm,317,,,,,,,,,07,10.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r10mm (AdQSM 07) [calmethod=regression-perorder]_seg100-200-k50,1.870618,1.201410,0.669208,,0.356353,24.080779,0.795802,23.294518,335.460155,none,4079,,,,,,,,,07,10.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r10mm (AdQSM 07) [calmethod=regression-perorder] (>=10cm only)_seg100-200-k50,1.285983,1.187846,0.098137,,0.356353,24.080779,0.795802,21.051713,9.457810,10cm,299,,,,,,,,,07,10.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r15mm (AdQSM 07) [calref=min5mm]_seg100-200-k50,1.637514,1.198606,0.438907,,0.356353,23.983536,0.795802,22.660954,193.906988,none,2295,,,,,,,,,07,15.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r15mm (AdQSM 07) [calref=min5mm] (>=10cm only)_seg100-200-k50,1.400444,1.187846,0.212598,,0.356353,23.983536,0.795802,21.051713,11.444766,10cm,317,,,,,,,,,07,15.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r15mm (AdQSM 07) [calmethod=regression-perorder]_seg100-200-k50,1.758805,1.198606,0.560198,,0.356353,23.983536,0.795802,22.660954,193.906988,none,2295,,,,,,,,,07,15.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r15mm (AdQSM 07) [calmethod=regression-perorder] (>=10cm only)_seg100-200-k50,1.285983,1.187846,0.098137,,0.356353,23.983536,0.795802,21.051713,9.457810,10cm,299,,,,,,,,,07,15.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r20mm (AdQSM 07) [calref=min5mm]_seg100-200-k50,1.612456,1.195231,0.417225,,0.356353,23.953450,0.795802,22.096224,127.419097,none,1519,,,,,,,,,07,20.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r20mm (AdQSM 07) [calref=min5mm] (>=10cm only)_seg100-200-k50,1.400444,1.187846,0.212598,,0.356353,23.953450,0.795802,21.051713,11.444766,10cm,317,,,,,,,,,07,20.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r20mm (AdQSM 07) [calmethod=regression-perorder]_seg100-200-k50,1.672190,1.195231,0.476959,,0.356353,23.953450,0.795802,22.096224,127.419097,none,1519,,,,,,,,,07,20.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r20mm (AdQSM 07) [calmethod=regression-perorder] (>=10cm only)_seg100-200-k50,1.285983,1.187846,0.098137,,0.356353,23.953450,0.795802,21.051713,9.457810,10cm,299,,,,,,,,,07,20.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r5mm (AdQSM 08) [calref=min5mm]_seg100-200-k50,1.595984,1.140304,0.455679,,0.346885,24.385412,0.774660,23.919028,798.100486,none,10479,,,,,,,,,08,5.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r5mm (AdQSM 08) [calref=min5mm] (>=10cm only)_seg100-200-k50,1.318669,1.123159,0.195509,,0.346885,24.385412,0.774660,20.735391,10.663738,10cm,306,,,,,,,,,08,5.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r5mm (AdQSM 08) [calmethod=regression-perorder]_seg100-200-k50,1.927043,1.140304,0.786739,,0.346885,24.385412,0.774660,23.919028,798.100486,none,10479,,,,,,,,,08,5.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r5mm (AdQSM 08) [calmethod=regression-perorder] (>=10cm only)_seg100-200-k50,1.209804,1.123159,0.086645,,0.346885,24.385412,0.774660,20.735391,8.630235,10cm,288,,,,,,,,,08,5.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r10mm (AdQSM 08) [calref=min5mm]_seg100-200-k50,1.574535,1.138420,0.436115,,0.346885,24.080779,0.774660,23.294518,335.460155,none,4079,,,,,,,,,08,10.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r10mm (AdQSM 08) [calref=min5mm] (>=10cm only)_seg100-200-k50,1.318669,1.123159,0.195509,,0.346885,24.080779,0.774660,20.735391,10.663738,10cm,306,,,,,,,,,08,10.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r10mm (AdQSM 08) [calmethod=regression-perorder]_seg100-200-k50,1.772537,1.138420,0.634117,,0.346885,24.080779,0.774660,23.294518,335.460155,none,4079,,,,,,,,,08,10.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r10mm (AdQSM 08) [calmethod=regression-perorder] (>=10cm only)_seg100-200-k50,1.209804,1.123159,0.086645,,0.346885,24.080779,0.774660,20.735391,8.630235,10cm,288,,,,,,,,,08,10.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r15mm (AdQSM 08) [calref=min5mm]_seg100-200-k50,1.551658,1.135764,0.415894,,0.346885,23.983536,0.774660,22.660954,193.906988,none,2295,,,,,,,,,08,15.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r15mm (AdQSM 08) [calref=min5mm] (>=10cm only)_seg100-200-k50,1.318669,1.123159,0.195509,,0.346885,23.983536,0.774660,20.735391,10.663738,10cm,306,,,,,,,,,08,15.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r15mm (AdQSM 08) [calmethod=regression-perorder]_seg100-200-k50,1.666585,1.135764,0.530821,,0.346885,23.983536,0.774660,22.660954,193.906988,none,2295,,,,,,,,,08,15.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r15mm (AdQSM 08) [calmethod=regression-perorder] (>=10cm only)_seg100-200-k50,1.209804,1.123159,0.086645,,0.346885,23.983536,0.774660,20.735391,8.630235,10cm,288,,,,,,,,,08,15.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r20mm (AdQSM 08) [calref=min5mm]_seg100-200-k50,1.527914,1.132565,0.395349,,0.346885,23.953450,0.774660,22.096224,127.419097,none,1519,,,,,,,,,08,20.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r20mm (AdQSM 08) [calref=min5mm] (>=10cm only)_seg100-200-k50,1.318669,1.123159,0.195509,,0.346885,23.953450,0.774660,20.735391,10.663738,10cm,306,,,,,,,,,08,20.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r20mm (AdQSM 08) [calmethod=regression-perorder]_seg100-200-k50,1.584511,1.132565,0.451946,,0.346885,23.953450,0.774660,22.096224,127.419097,none,1519,,,,,,,,,08,20.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r20mm (AdQSM 08) [calmethod=regression-perorder] (>=10cm only)_seg100-200-k50,1.209804,1.123159,0.086645,,0.346885,23.953450,0.774660,20.735391,8.630235,10cm,288,,,,,,,,,08,20.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r5mm (AdQSM 09) [calref=min5mm]_seg100-200-k50,1.777750,1.270219,0.507531,,0.366113,24.385412,0.817600,23.919028,798.100486,none,10479,,,,,,,,,09,5.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r5mm (AdQSM 09) [calref=min5mm] (>=10cm only)_seg100-200-k50,1.488684,1.256797,0.231887,,0.366113,24.385412,0.817600,21.421391,12.374014,10cm,333,,,,,,,,,09,5.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r5mm (AdQSM 09) [calmethod=regression-perorder]_seg100-200-k50,2.146526,1.270219,0.876307,,0.366113,24.385412,0.817600,23.919028,798.100486,none,10479,,,,,,,,,09,5.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r5mm (AdQSM 09) [calmethod=regression-perorder] (>=10cm only)_seg100-200-k50,1.367988,1.256797,0.111191,,0.366113,24.385412,0.817600,21.421391,10.397934,10cm,316,,,,,,,,,09,5.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r10mm (AdQSM 09) [calref=min5mm]_seg100-200-k50,1.753920,1.268121,0.485799,,0.366113,24.080779,0.817600,23.294518,335.460155,none,4079,,,,,,,,,09,10.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r10mm (AdQSM 09) [calref=min5mm] (>=10cm only)_seg100-200-k50,1.488684,1.256797,0.231887,,0.366113,24.080779,0.817600,21.421391,12.374014,10cm,333,,,,,,,,,09,10.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r10mm (AdQSM 09) [calmethod=regression-perorder]_seg100-200-k50,1.974479,1.268121,0.706359,,0.366113,24.080779,0.817600,23.294518,335.460155,none,4079,,,,,,,,,09,10.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r10mm (AdQSM 09) [calmethod=regression-perorder] (>=10cm only)_seg100-200-k50,1.367988,1.256797,0.111191,,0.366113,24.080779,0.817600,21.421391,10.397934,10cm,316,,,,,,,,,09,10.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r15mm (AdQSM 09) [calref=min5mm]_seg100-200-k50,1.728439,1.265161,0.463278,,0.366113,23.983536,0.817600,22.660954,193.906988,none,2295,,,,,,,,,09,15.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r15mm (AdQSM 09) [calref=min5mm] (>=10cm only)_seg100-200-k50,1.488684,1.256797,0.231887,,0.366113,23.983536,0.817600,21.421391,12.374014,10cm,333,,,,,,,,,09,15.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r15mm (AdQSM 09) [calmethod=regression-perorder]_seg100-200-k50,1.856459,1.265161,0.591298,,0.366113,23.983536,0.817600,22.660954,193.906988,none,2295,,,,,,,,,09,15.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r15mm (AdQSM 09) [calmethod=regression-perorder] (>=10cm only)_seg100-200-k50,1.367988,1.256797,0.111191,,0.366113,23.983536,0.817600,21.421391,10.397934,10cm,316,,,,,,,,,09,15.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r20mm (AdQSM 09) [calref=min5mm]_seg100-200-k50,1.701991,1.261599,0.440392,,0.366113,23.953450,0.817600,22.096224,127.419097,none,1519,,,,,,,,,09,20.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r20mm (AdQSM 09) [calref=min5mm] (>=10cm only)_seg100-200-k50,1.488675,1.256788,0.231887,,0.366113,23.953450,0.817600,21.420295,12.374014,10cm,332,,,,,,,,,09,20.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r20mm (AdQSM 09) [calmethod=regression-perorder]_seg100-200-k50,1.765035,1.261599,0.503436,,0.366113,23.953450,0.817600,22.096224,127.419097,none,1519,,,,,,,,,09,20.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r20mm (AdQSM 09) [calmethod=regression-perorder] (>=10cm only)_seg100-200-k50,1.367979,1.256788,0.111191,,0.366113,23.953450,0.817600,21.420295,10.397934,10cm,315,,,,,,,,,09,20.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree raw r5mm_seg100-200-k50,2.627441,1.692007,0.935434,,0.363896,24.385412,0.000000,23.919028,798.100486,none,10479,,,,,,,,,,5.000000,100.000000,200.000000,50.000000,
IND01_054,AdTree raw r5mm (>=10cm only)_seg100-200-k50,2.056495,1.679017,0.377478,,0.363896,24.385412,0.000000,18.969861,22.641849,10cm,406,,,,,,,,,,5.000000,100.000000,200.000000,50.000000,
IND01_054,AdTree calibrated r5mm (AdQSM 10) [calref=min5mm]_seg100-200-k50,1.678214,1.199078,0.479136,,0.355713,24.385412,0.794376,23.919028,798.100486,none,10479,,,,,,,,,10,5.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r5mm (AdQSM 10) [calref=min5mm] (>=10cm only)_seg100-200-k50,1.395415,1.183581,0.211835,,0.355713,24.385412,0.794376,21.051713,11.444766,10cm,317,,,,,,,,,10,5.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r5mm (AdQSM 10) [calmethod=regression-perorder]_seg100-200-k50,2.026337,1.199078,0.827259,,0.355713,24.385412,0.794376,23.919028,798.100486,none,10479,,,,,,,,,10,5.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r5mm (AdQSM 10) [calmethod=regression-perorder] (>=10cm only)_seg100-200-k50,1.281363,1.183581,0.097782,,0.355713,24.385412,0.794376,21.051713,9.457810,10cm,299,,,,,,,,,10,5.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree raw r10mm_seg100-200-k50,2.543381,1.691891,0.851490,,0.363896,24.080779,0.000000,23.294518,335.460155,none,4079,,,,,,,,,,10.000000,100.000000,200.000000,50.000000,
IND01_054,AdTree raw r10mm (>=10cm only)_seg100-200-k50,2.056495,1.679017,0.377478,,0.363896,24.080779,0.000000,18.969861,22.641849,10cm,406,,,,,,,,,,10.000000,100.000000,200.000000,50.000000,
IND01_054,AdTree calibrated r10mm (AdQSM 10) [calref=min5mm]_seg100-200-k50,1.655688,1.197096,0.458592,,0.355713,24.080779,0.794376,23.294518,335.460155,none,4079,,,,,,,,,10,10.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r10mm (AdQSM 10) [calref=min5mm] (>=10cm only)_seg100-200-k50,1.395415,1.183581,0.211835,,0.355713,24.080779,0.794376,21.051713,11.444766,10cm,317,,,,,,,,,10,10.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r10mm (AdQSM 10) [calmethod=regression-perorder]_seg100-200-k50,1.863895,1.197096,0.666799,,0.355713,24.080779,0.794376,23.294518,335.460155,none,4079,,,,,,,,,10,10.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r10mm (AdQSM 10) [calmethod=regression-perorder] (>=10cm only)_seg100-200-k50,1.281363,1.183581,0.097782,,0.355713,24.080779,0.794376,21.051713,9.457810,10cm,299,,,,,,,,,10,10.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree raw r15mm_seg100-200-k50,2.469598,1.691563,0.778035,,0.363896,23.983536,0.000000,22.660954,193.906988,none,2295,,,,,,,,,,15.000000,100.000000,200.000000,50.000000,
IND01_054,AdTree raw r15mm (>=10cm only)_seg100-200-k50,2.056495,1.679017,0.377478,,0.363896,23.983536,0.000000,18.969861,22.641849,10cm,406,,,,,,,,,,15.000000,100.000000,200.000000,50.000000,
IND01_054,AdTree calibrated r15mm (AdQSM 10) [calref=min5mm]_seg100-200-k50,1.631633,1.194303,0.437330,,0.355713,23.983536,0.794376,22.660954,193.906988,none,2295,,,,,,,,,10,15.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r15mm (AdQSM 10) [calref=min5mm] (>=10cm only)_seg100-200-k50,1.395415,1.183581,0.211835,,0.355713,23.983536,0.794376,21.051713,11.444766,10cm,317,,,,,,,,,10,15.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r15mm (AdQSM 10) [calmethod=regression-perorder]_seg100-200-k50,1.752483,1.194303,0.558181,,0.355713,23.983536,0.794376,22.660954,193.906988,none,2295,,,,,,,,,10,15.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r15mm (AdQSM 10) [calmethod=regression-perorder] (>=10cm only)_seg100-200-k50,1.281363,1.183581,0.097782,,0.355713,23.983536,0.794376,21.051713,9.457810,10cm,299,,,,,,,,,10,15.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree raw r20mm_seg100-200-k50,2.401871,1.691010,0.710861,,0.363896,23.953450,0.000000,22.096224,127.419097,none,1519,,,,,,,,,,20.000000,100.000000,200.000000,50.000000,
IND01_054,AdTree raw r20mm (>=10cm only)_seg100-200-k50,2.056495,1.679017,0.377478,,0.363896,23.953450,0.000000,18.969861,22.641849,10cm,406,,,,,,,,,,20.000000,100.000000,200.000000,50.000000,
IND01_054,AdTree calibrated r20mm (AdQSM 10) [calref=min5mm]_seg100-200-k50,1.606665,1.190940,0.415726,,0.355713,23.953450,0.794376,22.096224,127.419097,none,1519,,,,,,,,,10,20.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r20mm (AdQSM 10) [calref=min5mm] (>=10cm only)_seg100-200-k50,1.395415,1.183581,0.211835,,0.355713,23.953450,0.794376,21.051713,11.444766,10cm,317,,,,,,,,,10,20.000000,100.000000,200.000000,50.000000,min5mm
IND01_054,AdTree calibrated r20mm (AdQSM 10) [calmethod=regression-perorder]_seg100-200-k50,1.666180,1.190940,0.475240,,0.355713,23.953450,0.794376,22.096224,127.419097,none,1519,,,,,,,,,10,20.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r20mm (AdQSM 10) [calmethod=regression-perorder] (>=10cm only)_seg100-200-k50,1.281363,1.183581,0.097782,,0.355713,23.953450,0.794376,21.051713,9.457810,10cm,299,,,,,,,,,10,20.000000,100.000000,200.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r5mm (AdQSM 04) [calref=min5mm]_seg100-800-k50,1.649676,1.178679,0.470997,,0.352674,24.385412,0.787589,23.919028,798.100486,none,10479,,,,,,,,,04,5.000000,100.000000,800.000000,50.000000,min5mm
IND01_054,AdTree calibrated r5mm (AdQSM 04) [calref=min5mm] (>=10cm only)_seg100-800-k50,1.366779,1.162617,0.204162,,0.352674,24.385412,0.787589,20.944563,10.922906,10cm,311,,,,,,,,,04,5.000000,100.000000,800.000000,50.000000,min5mm
IND01_054,AdTree calibrated r5mm (AdQSM 04) [calmethod=regression-perorder]_seg100-800-k50,1.991883,1.178679,0.813204,,0.352674,24.385412,0.787589,23.919028,798.100486,none,10479,,,,,,,,,04,5.000000,100.000000,800.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r5mm (AdQSM 04) [calmethod=regression-perorder] (>=10cm only)_seg100-800-k50,1.257128,1.162617,0.094512,,0.352674,24.385412,0.787589,20.944563,9.249964,10cm,296,,,,,,,,,04,5.000000,100.000000,800.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r10mm (AdQSM 04) [calref=min5mm]_seg100-800-k50,1.627524,1.176732,0.450792,,0.352674,24.080779,0.787589,23.294518,335.460155,none,4079,,,,,,,,,04,10.000000,100.000000,800.000000,50.000000,min5mm
IND01_054,AdTree calibrated r10mm (AdQSM 04) [calref=min5mm] (>=10cm only)_seg100-800-k50,1.366779,1.162617,0.204162,,0.352674,24.080779,0.787589,20.944563,10.922906,10cm,311,,,,,,,,,04,10.000000,100.000000,800.000000,50.000000,min5mm
IND01_054,AdTree calibrated r10mm (AdQSM 04) [calmethod=regression-perorder]_seg100-800-k50,1.832196,1.176732,0.655464,,0.352674,24.080779,0.787589,23.294518,335.460155,none,4079,,,,,,,,,04,10.000000,100.000000,800.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r10mm (AdQSM 04) [calmethod=regression-perorder] (>=10cm only)_seg100-800-k50,1.257128,1.162617,0.094512,,0.352674,24.080779,0.787589,20.944563,9.249964,10cm,296,,,,,,,,,04,10.000000,100.000000,800.000000,50.000000,regression-perorder
IND01_054,AdTree calibrated r15mm (AdQSM 04) [calref=min5mm]_seg100-800-k50,1.603877,1.173986,0.429892,,0.352674,23.983536,0.787589,22.660954,193.906988,none,2295,,,,,,,,,04,15.000000,100.000000,800.000000,50.000000,min5mm
